helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8715180.0,0.0,-1,0.0,13.561226031777398,0.0,294.2528696527144,1.0,293.15,-6.6950716721533645,64.16313678350237,293.0146632773931,0.0,291.15,-11.673266132929793,67.40322836865953,293.9248506654855,0.0,283.15,-39.45523487638618,62.975792113886996
8715240.0,0.0,-1,0.0,13.576580044123071,0.0,294.2518165846133,1.0,293.15,-6.706031471246028,64.16152812492687,293.01330146602317,0.0,291.15,-11.714961190199238,67.40206390277844,293.9259413087248,0.0,283.15,-39.39489408620521,62.963549502493464
8715300.0,0.0,-1,0.0,13.591959982394656,0.0,294.25076272582095,1.0,293.15,-6.717329429951679,64.15985223934409,293.0119400674764,0.0,291.15,-11.75662576412875,67.40083553415688,293.92698084443214,0.0,283.15,-39.3315253957836,62.95147667550572
8715360.0,0.0,-1,0.0,13.607367698444023,0.0,294.2497078212989,1.0,293.15,-6.728965229622794,64.15810218699208,293.010578943515,0.0,291.15,-11.798264804315307,67.39953486242833,293.9279714404373,0.0,283.15,-39.26531607289992,62.939556857792134
8715420.0,0.0,-1,0.0,13.622805044123044,0.0,294.2486516134624,1.0,293.15,-6.740941097767379,64.15627007360763,293.00921795763725,0.0,291.15,-11.839882854185591,67.39815254764613,293.92891482815855,0.0,283.15,-39.19642574935542,62.92777433638621
8715480.0,0.0,-1,0.0,13.63827387128352,0.0,294.24759383381934,1.0,293.15,-6.753262712253445,64.15434667624494,293.00785697216116,0.0,291.15,-11.881484008238715,67.39667790953365,293.9298122245017,0.0,283.15,-39.12498329605673,62.9161144516861
8715540.0,0.0,-1,0.0,13.653776031777397,0.0,294.2465342757256,1.0,293.15,-6.765924986530418,64.15232539904972,293.0064958555923,0.0,291.15,-11.923073692423458,67.39510296718596,293.9306660955532,0.0,283.15,-39.05118234604848,62.90455939946143
8715600.0,0.0,-1,0.0,13.669313377456394,0.0,294.2454727017996,1.0,293.15,-6.7789310562703875,64.1501971703005,293.0051344773467,0.0,291.15,-11.96465623590706,67.39341724095573,293.93147777859474,0.0,283.15,-38.975151143645995,62.89309411342894
8715660.0,0.0,-1,0.0,13.684868933011936,0.0,294.24440887117095,1.0,293.15,-6.792286758527375,64.14795116632382,293.0037727142257,0.0,291.15,-12.006235003661281,67.39160845779652,293.9322481140196,0.0,283.15,-38.89699077794383,62.88170416472022
8715720.0,0.0,-1,0.0,13.700424488567478,0.0,294.2433427248306,1.0,293.15,-6.805978250075462,64.14558184813156,293.0024105231296,0.0,291.15,-12.047812381733317,67.38967000419164,293.932979546505,0.0,283.15,-38.81687931346542,62.870373226960105
8715780.0,0.0,-1,0.0,13.715980044123095,0.0,294.24227413481003,1.0,293.15,-6.820005566799619,64.14307890619327,293.00104786102406,0.0,291.15,-12.089388520809115,67.38759034056152,293.93367275878904,0.0,283.15,-38.73490241374857,62.85908842758893
8715840.0,0.0,-1,0.0,13.731535599678637,0.0,294.2412030369375,1.0,293.15,-6.834360627977482,64.1404353128004,292.99968469893696,0.0,291.15,-12.1309642194848,67.38536140955141,293.93432930643814,0.0,283.15,-38.651187330933425,62.84783608187291
8715900.0,0.0,-1,0.0,13.747091155234177,0.0,294.2401293680082,1.0,293.15,-6.849036782710673,64.13764409487834,292.9983210102097,0.0,291.15,-12.172540013342175,67.38297525647239,293.93495053876063,0.0,283.15,-38.565847944932145,62.83660347282676
8715960.0,0.0,-1,0.0,13.762646710789719,0.0,294.23905307184356,1.0,293.15,-6.864027632750453,64.13469862693061,292.9969567725811,0.0,291.15,-12.214116307917152,67.38042432182469,293.9355377389336,0.0,283.15,-38.47899222578626,62.82537849909918
8716020.0,0.0,-1,0.0,13.77820226634526,0.0,294.23797400590587,1.0,293.15,-6.879337846093264,64.13158706705563,292.9955919441576,0.0,291.15,-12.255692320914092,67.37769549592696,293.9360910331073,0.0,283.15,-38.39067653413926,62.814149289680245
8716080.0,0.0,-1,0.0,13.793757821900877,0.0,294.2368922743022,1.0,293.15,-6.8949441951629815,64.12831245889068,292.9942265422832,0.0,291.15,-12.297269866260105,67.374791621201,293.93661333889133,0.0,283.15,-38.30107280508584,62.80290556943575
8716140.0,0.0,-1,0.0,13.80931337745642,0.0,294.23580775711446,1.0,293.15,-6.910850418421099,64.12486431055252,292.992860537633,0.0,291.15,-12.338848081825136,67.37170105778475,293.93710480558786,0.0,283.15,-38.21023276767123,62.79163661955701
8716200.0,0.0,-1,0.0,13.82486893301196,0.0,294.2347204165164,1.0,293.15,-6.927051359531273,64.1212371390088,292.99149391927847,0.0,291.15,-12.38042685822075,67.36841755411905,293.9375664584049,0.0,283.15,-38.11824346683301,62.780332537515214
8716260.0,0.0,-1,0.0,13.840424488567502,0.0,294.23363021812776,1.0,293.15,-6.943542170954956,64.11742574021613,292.9901266790411,0.0,291.15,-12.422005971259509,67.3649351741405,293.9379992606082,0.0,283.15,-38.025186984787595,62.76898395257845
8716320.0,0.0,-1,0.0,13.855980044123044,0.0,294.23253713349834,1.0,293.15,-6.96031797914101,64.11342536408931,292.98875881203213,0.0,291.15,-12.463585119906973,67.36124848359457,293.93840414813235,0.0,283.15,-37.9311419563683,62.75758203691599
8716380.0,0.0,-1,0.0,13.871535599678584,0.0,294.23144113784366,1.0,293.15,-6.977374075538766,64.10923158722898,292.987390316077,0.0,291.15,-12.505163910806903,67.35735241168406,293.9387820127579,0.0,283.15,-37.836183059123385,62.74611846026578
8716440.0,0.0,-1,0.0,13.887091155234202,0.0,294.2303422103216,1.0,293.15,-6.9947058558025255,64.104840352129,292.9860211917095,0.0,291.15,-12.546741869363135,67.35324229278353,293.93913370821724,0.0,283.15,-37.74038129060195,62.734585400194966
8716500.0,0.0,-1,0.0,13.902646710789742,0.0,294.22924032845356,1.0,293.15,-7.012309281180311,64.10024758407924,292.9846514407875,0.0,291.15,-12.588318383686188,67.34891344942535,293.9394600132205,0.0,283.15,-37.64380324017705,62.72297534225498
