helics_simulation_time,Occupation[1],Occupation[2],Occupation[3],CooSea,TSetPoint[1],TSetPoint[2],TSetPoint[3],TSetPointZonSelCol[1],TSetPointZonSelCol[2],TSetPointZonSelCol[3],TSetDHWSelCon,TSetDHW
13020.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13080.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13140.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13200.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13260.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13320.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13380.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13440.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13500.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13560.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13620.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13680.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13740.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13800.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13860.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13920.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
13980.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14040.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14100.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14160.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14220.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14280.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14340.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14400.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14460.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14520.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14580.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14640.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14700.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14760.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14820.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14880.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
14940.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15000.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15060.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15120.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15180.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15240.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15300.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15360.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15420.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15480.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15540.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15600.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15660.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15720.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15780.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15840.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15900.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
15960.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16020.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16080.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16140.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16200.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16260.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16320.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16380.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16440.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16500.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16560.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16620.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16680.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16740.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16800.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16860.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16920.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
16980.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17040.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17100.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17160.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17220.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17280.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17340.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17400.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17460.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17520.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17580.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17640.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17700.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17760.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17820.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17880.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
17940.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18000.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18060.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18120.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18180.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18240.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18300.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18360.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18420.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18480.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18540.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18600.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18660.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18720.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18780.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18840.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18900.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
18960.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19020.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19080.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19140.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19200.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19260.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19320.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19380.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19440.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19500.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19560.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19620.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19680.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19740.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19800.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19860.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19920.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
19980.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20040.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20100.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20160.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20220.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20280.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20340.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20400.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20460.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20520.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20580.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20640.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20700.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20760.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20820.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20880.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
20940.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21000.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21060.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21120.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21180.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21240.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21300.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21360.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21420.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21480.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21540.0,0.0,1.0,0.0,False,291.15,293.15,283.15,294.15,294.15,294.15,328.15,325.15
21600.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21660.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21720.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21780.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21840.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21900.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
21960.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22020.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22080.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22140.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22200.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22260.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22320.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22380.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22440.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22500.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22560.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22620.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22680.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22740.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22800.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22860.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22920.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
22980.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23040.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23100.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23160.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23220.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23280.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23340.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23400.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23460.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23520.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23580.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23640.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23700.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23760.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23820.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23880.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
23940.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24000.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24060.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24120.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24180.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24240.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24300.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24360.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24420.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24480.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24540.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24600.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24660.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24720.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24780.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24840.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24900.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
24960.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25020.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25080.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25140.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25200.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25260.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25320.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25380.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25440.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25500.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25560.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25620.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25680.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25740.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25800.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25860.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25920.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
25980.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26040.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26100.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26160.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26220.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26280.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26340.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26400.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26460.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26520.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26580.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26640.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26700.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26760.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26820.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26880.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
26940.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27000.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27060.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27120.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27180.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27240.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27300.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27360.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27420.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27480.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27540.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27600.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27660.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27720.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27780.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27840.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27900.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
27960.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28020.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28080.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28140.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28200.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28260.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28320.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28380.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28440.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28500.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28560.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28620.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28680.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28740.0,1.0,0.0,0.0,False,293.15,291.15,283.15,294.15,294.15,294.15,328.15,325.15
28800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
28860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
28920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
28980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
