helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8670600.0,0.0,-1,0.0,12.487311458437944,0.0,292.99800922363556,0.0,291.15,-208.08873819863027,63.06339589983102,292.5100559112608,0.0,291.15,-16.897902542910728,64.1890215601966,293.654259396035,0.0,283.15,-47.696510275039905,59.158953154354506
8670900.0,0.0,-1,0.0,12.313657795583897,0.0,293.0159895744074,0.0,291.15,-205.7847916998315,62.97735934638355,292.52126743514873,0.0,291.15,-16.041706688869468,64.2259278659179,293.6669761678833,0.0,283.15,-47.439833239824694,59.208093456431484
8671200.0,0.0,-1,0.0,12.14219980266451,0.0,293.0356138552696,0.0,291.15,-203.16124949320027,62.903253871913364,292.5330823561377,0.0,291.15,-15.32296917415002,64.26676089386983,293.67821736846304,0.0,283.15,-47.067423148314866,59.26997474770184
8671500.0,0.0,-1,0.0,11.974214031967373,0.0,293.0555012627589,0.0,291.15,-200.32430602191525,62.84439479900655,292.5452015283632,0.0,291.15,-14.704581790202095,64.31220711960545,293.68813138438907,0.0,283.15,-46.604232185045426,59.343031864579906
8671800.0,0.0,-1,0.0,11.810977035779993,0.0,293.0749132263545,0.0,291.15,-197.33783288331432,62.80141590060229,292.5574069229934,0.0,291.15,-14.152453875234116,64.3622711713115,293.69687467447596,0.0,283.15,-46.07192311695271,59.42547675477995
8672100.0,0.0,-1,0.0,11.653765366390036,0.0,293.0934655879313,0.0,291.15,-194.23809936474396,62.77345697422666,292.5695394368103,0.0,291.15,-13.635679452472143,64.41640653372933,293.7045923171406,0.0,283.15,-45.488418230025445,59.515387193211566
8672400.0,0.0,-1,0.0,11.503855576085016,0.0,293.11095933495415,0.0,291.15,-191.3645946052195,62.75879403719126,292.58147082674736,0.0,291.15,-13.303883126240205,64.47363839794458,293.7114136975901,0.0,283.15,-44.86836610384614,59.610709600921595
8672700.0,0.0,-1,0.0,11.361928492751682,0.0,293.1269431800071,0.0,291.15,-189.10378332399404,62.756727563761906,292.5927967269216,0.0,291.15,-13.34567115146502,64.53398796072582,293.71744417399043,0.0,283.15,-44.22350406255054,59.709437484850426
8673000.0,0.0,-1,0.0,11.226772242751696,0.0,293.1412106588014,0.0,291.15,-185.79297304136014,62.766259931219494,292.60334333399663,0.0,291.15,-12.814049134800271,64.59712717316913,293.72277286946934,0.0,283.15,-43.56322492872941,59.810155950667074
8673300.0,0.0,-1,0.0,11.096824326085045,0.0,293.15434132786135,0.0,291.15,-182.36594186779132,62.78381153500767,292.61352454391107,0.0,291.15,-12.208936592228772,64.66072036789086,293.7274906990216,0.0,283.15,-42.89462573133815,59.91178270968026
8673600.0,0.0,-1,0.0,10.970522242751713,0.0,293.16669699519923,0.0,291.15,-178.82485756827222,62.80694302942453,292.6235457255455,0.0,291.15,-11.52256086195932,64.72349081776146,293.73168721375004,0.0,283.15,-42.22312515174563,60.01346950619276
8673900.0,0.0,-1,0.0,10.846303492751682,0.0,293.17850780767435,0.0,291.15,-175.1653359259035,62.834021885982025,292.63351020236945,0.0,291.15,-10.745781716430027,64.78478147378456,293.73543818487565,0.0,283.15,-41.552854659589315,60.11462714425369
8674200.0,0.0,-1,0.0,10.722605576085016,0.0,293.1899799762651,0.0,291.15,-171.38611219579633,62.86377345155145,292.6435046096324,0.0,291.15,-9.873734211452167,64.84421686661216,293.73880961999305,0.0,283.15,-40.88694024892545,60.214914797313426
8674500.0,0.0,-1,0.0,10.597865992751696,0.0,293.20126622561196,0.0,291.15,-166.88862446812524,62.895392705773624,292.65367562476973,0.0,291.15,-8.5794168414318,64.90137758136812,293.74185805085995,0.0,283.15,-40.22772162011269,60.31421621593678
8674800.0,0.0,-1,0.0,10.470522242751713,0.0,293.2128885973509,0.0,291.15,-162.87959865491325,62.926870095205246,292.6644423139249,0.0,291.15,-7.535560972597114,64.95494838044625,293.7446417501073,0.0,283.15,-39.576800408067946,60.412609780074355
8675100.0,0.0,-1,0.0,10.339011826085045,0.0,293.2247132684242,0.0,291.15,-159.3604584762909,62.95898203225841,292.67562666598855,0.0,291.15,-6.746964414062637,65.0062069082795,293.74720996606743,0.0,283.15,-38.9353340951741,60.51038047374425
8675400.0,0.0,-1,0.0,10.201772242751682,0.0,293.23649685838836,0.0,291.15,-155.96518925147504,62.99315482229405,292.68700736022316,0.0,291.15,-6.0081178475531924,65.05679787218249,293.74959501452446,0.0,283.15,-38.304242253196264,60.60805396483726
8675700.0,0.0,-1,0.0,10.057240992751682,0.0,293.248264356106,0.0,291.15,-152.67867194982745,63.029968556273744,292.69858027048065,0.0,291.15,-5.309364967393794,65.10766654022952,293.75182650001227,0.0,283.15,-37.68410190161456,60.706336269969064
